"No.","Time","Source","Destination","Protocol","Length","Info"
"125","49.295038","127.0.0.1","127.0.0.1","OpcUa","165","UA Secure Conversation Message: GetEndpointsRequest"
"126","49.295086","127.0.0.1","127.0.0.1","TCP","44","53530  >  54672 [ACK] Seq=164 Ack=339 Win=65024 Len=0"
"127","49.296474","127.0.0.1","127.0.0.1","OpcUa","20188","UA Secure Conversation Message: GetEndpointsResponse"
"128","49.296594","127.0.0.1","127.0.0.1","TCP","44","54672  >  53530 [ACK] Seq=339 Ack=20308 Win=45056 Len=0"
"129","49.297007","127.0.0.1","127.0.0.1","OpcUa","101","CloseSecureChannel message: CloseSecureChannelRequest"
"130","49.297063","127.0.0.1","127.0.0.1","TCP","44","53530  >  54672 [ACK] Seq=20308 Ack=396 Win=65024 Len=0"
"131","49.297114","127.0.0.1","127.0.0.1","TCP","44","54672  >  53530 [FIN, ACK] Seq=396 Ack=20308 Win=45056 Len=0"
"132","49.297141","127.0.0.1","127.0.0.1","TCP","44","53530  >  54672 [ACK] Seq=20308 Ack=397 Win=65024 Len=0"
"133","49.298114","127.0.0.1","127.0.0.1","TCP","44","53530  >  54672 [FIN, ACK] Seq=20308 Ack=397 Win=65024 Len=0"
"134","49.298207","127.0.0.1","127.0.0.1","TCP","44","54672  >  53530 [ACK] Seq=397 Ack=20309 Win=45056 Len=0"
"135","52.074392","::1","::1","TLSv1.2","89","Application Data"
"136","52.074447","::1","::1","TCP","64","64964  >  8900 [ACK] Seq=59 Ack=76 Win=226 Len=0"
"137","52.075385","::1","::1","TLSv1.2","93","Application Data"
"138","52.075438","::1","::1","TCP","64","8900  >  64964 [ACK] Seq=76 Ack=88 Win=195 Len=0"
"139","56.606833","127.0.0.1","127.0.0.1","TCP","56","54673  >  53530 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"140","56.606987","127.0.0.1","127.0.0.1","TCP","56","53530  >  54673 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"141","56.607064","127.0.0.1","127.0.0.1","TCP","44","54673  >  53530 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"142","56.607664","127.0.0.1","127.0.0.1","OpcUa","128","Hello message"
"143","56.607730","127.0.0.1","127.0.0.1","TCP","44","53530  >  54673 [ACK] Seq=1 Ack=85 Win=65280 Len=0"
"144","56.612307","127.0.0.1","127.0.0.1","OpcUa","72","Acknowledge message"
"145","56.612370","127.0.0.1","127.0.0.1","TCP","44","54673  >  53530 [ACK] Seq=85 Ack=29 Win=65280 Len=0"
"146","56.612561","127.0.0.1","127.0.0.1","OpcUa","177","OpenSecureChannel message"
"147","56.612612","127.0.0.1","127.0.0.1","TCP","44","53530  >  54673 [ACK] Seq=29 Ack=218 Win=65280 Len=0"
"148","56.613114","127.0.0.1","127.0.0.1","OpcUa","179","OpenSecureChannel message"
"149","56.613166","127.0.0.1","127.0.0.1","TCP","44","54673  >  53530 [ACK] Seq=218 Ack=164 Win=65280 Len=0"
"150","56.613681","127.0.0.1","127.0.0.1","OpcUa","165","UA Secure Conversation Message: GetEndpointsRequest"
"151","56.613745","127.0.0.1","127.0.0.1","TCP","44","53530  >  54673 [ACK] Seq=164 Ack=339 Win=65024 Len=0"
"152","56.614830","127.0.0.1","127.0.0.1","OpcUa","20188","UA Secure Conversation Message: GetEndpointsResponse"
"153","56.614955","127.0.0.1","127.0.0.1","TCP","44","54673  >  53530 [ACK] Seq=339 Ack=20308 Win=45056 Len=0"
"154","56.615394","127.0.0.1","127.0.0.1","OpcUa","101","CloseSecureChannel message: CloseSecureChannelRequest"
"155","56.615547","127.0.0.1","127.0.0.1","TCP","44","53530  >  54673 [ACK] Seq=20308 Ack=396 Win=65024 Len=0"
"156","56.615664","127.0.0.1","127.0.0.1","TCP","44","54673  >  53530 [FIN, ACK] Seq=396 Ack=20308 Win=45056 Len=0"
"157","56.615712","127.0.0.1","127.0.0.1","TCP","44","53530  >  54673 [ACK] Seq=20308 Ack=397 Win=65024 Len=0"
"158","56.616671","127.0.0.1","127.0.0.1","TCP","44","53530  >  54673 [FIN, ACK] Seq=20308 Ack=397 Win=65024 Len=0"
"159","56.616753","127.0.0.1","127.0.0.1","TCP","44","54673  >  53530 [ACK] Seq=397 Ack=20309 Win=45056 Len=0"
"160","56.790403","127.0.0.1","127.0.0.1","TCP","56","54674  >  53530 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"161","56.790675","127.0.0.1","127.0.0.1","TCP","56","53530  >  54674 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"162","56.790786","127.0.0.1","127.0.0.1","TCP","44","54674  >  53530 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"163","56.791335","127.0.0.1","127.0.0.1","OpcUa","128","Hello message"
"164","56.791402","127.0.0.1","127.0.0.1","TCP","44","53530  >  54674 [ACK] Seq=1 Ack=85 Win=65280 Len=0"
"165","56.793279","127.0.0.1","127.0.0.1","OpcUa","72","Acknowledge message"
"166","56.793345","127.0.0.1","127.0.0.1","TCP","44","54674  >  53530 [ACK] Seq=85 Ack=29 Win=65280 Len=0"
"167","56.793499","127.0.0.1","127.0.0.1","OpcUa","177","OpenSecureChannel message"
"168","56.793625","127.0.0.1","127.0.0.1","TCP","44","53530  >  54674 [ACK] Seq=29 Ack=218 Win=65280 Len=0"
"169","56.794108","127.0.0.1","127.0.0.1","OpcUa","179","OpenSecureChannel message"
"170","56.794187","127.0.0.1","127.0.0.1","TCP","44","54674  >  53530 [ACK] Seq=218 Ack=164 Win=65280 Len=0"
"171","56.794520","127.0.0.1","127.0.0.1","OpcUa","386","UA Secure Conversation Message: CreateSessionRequest"
"172","56.794566","127.0.0.1","127.0.0.1","TCP","44","53530  >  54674 [ACK] Seq=164 Ack=560 Win=64768 Len=0"
