"No.","Time","Source","Destination","Protocol","Length","Info"
"137","59.701942100","127.0.0.1","127.0.0.1","TCP","44","53530  >  61448 [ACK] Seq=29 Ack=218 Win=65280 Len=0"
"138","59.707451100","127.0.0.1","127.0.0.1","OpcUa","179","OpenSecureChannel message"
"139","59.707546000","127.0.0.1","127.0.0.1","TCP","44","61448  >  53530 [ACK] Seq=218 Ack=164 Win=65280 Len=0"
"140","59.707881700","127.0.0.1","127.0.0.1","OpcUa","165","UA Secure Conversation Message: GetEndpointsRequest"
"141","59.707956600","127.0.0.1","127.0.0.1","TCP","44","53530  >  61448 [ACK] Seq=164 Ack=339 Win=65024 Len=0"
"142","59.716138000","127.0.0.1","127.0.0.1","OpcUa","20188","UA Secure Conversation Message: GetEndpointsResponse"
"143","59.716440100","127.0.0.1","127.0.0.1","TCP","44","61448  >  53530 [ACK] Seq=339 Ack=20308 Win=45056 Len=0"
"144","59.716867800","127.0.0.1","127.0.0.1","OpcUa","101","CloseSecureChannel message: CloseSecureChannelRequest"
"145","59.717046500","127.0.0.1","127.0.0.1","TCP","44","53530  >  61448 [ACK] Seq=20308 Ack=396 Win=65024 Len=0"
"146","59.717174300","127.0.0.1","127.0.0.1","TCP","44","61448  >  53530 [FIN, ACK] Seq=396 Ack=20308 Win=45056 Len=0"
"147","59.717210400","127.0.0.1","127.0.0.1","TCP","44","53530  >  61448 [ACK] Seq=20308 Ack=397 Win=65024 Len=0"
"148","59.720277900","127.0.0.1","127.0.0.1","TCP","44","53530  >  61448 [FIN, ACK] Seq=20308 Ack=397 Win=65024 Len=0"
"149","59.720380800","127.0.0.1","127.0.0.1","TCP","44","61448  >  53530 [ACK] Seq=397 Ack=20309 Win=45056 Len=0"
"150","59.902018800","127.0.0.1","127.0.0.1","TCP","56","61449  >  53530 [SYN] Seq=0 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"151","59.902181500","127.0.0.1","127.0.0.1","TCP","56","53530  >  61449 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=65495 WS=256 SACK_PERM"
"152","59.902273400","127.0.0.1","127.0.0.1","TCP","44","61449  >  53530 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"153","59.902772800","127.0.0.1","127.0.0.1","OpcUa","128","Hello message"
"154","59.902835500","127.0.0.1","127.0.0.1","TCP","44","53530  >  61449 [ACK] Seq=1 Ack=85 Win=65280 Len=0"
"155","59.909590400","127.0.0.1","127.0.0.1","OpcUa","72","Acknowledge message"
"156","59.909741200","127.0.0.1","127.0.0.1","TCP","44","61449  >  53530 [ACK] Seq=85 Ack=29 Win=65280 Len=0"
"157","59.909977600","127.0.0.1","127.0.0.1","OpcUa","177","OpenSecureChannel message"
"158","59.910058900","127.0.0.1","127.0.0.1","TCP","44","53530  >  61449 [ACK] Seq=29 Ack=218 Win=65280 Len=0"
"159","59.913290600","127.0.0.1","127.0.0.1","OpcUa","179","OpenSecureChannel message"
"160","59.913362700","127.0.0.1","127.0.0.1","TCP","44","61449  >  53530 [ACK] Seq=218 Ack=164 Win=65280 Len=0"
"161","59.913919600","127.0.0.1","127.0.0.1","OpcUa","386","UA Secure Conversation Message: CreateSessionRequest"
"162","59.914027500","127.0.0.1","127.0.0.1","TCP","44","53530  >  61449 [ACK] Seq=164 Ack=560 Win=64768 Len=0"
"163","60.011109700","127.0.0.1","127.0.0.1","OpcUa","21331","UA Secure Conversation Message: CreateSessionResponse"
"164","60.011276600","127.0.0.1","127.0.0.1","TCP","44","61449  >  53530 [ACK] Seq=560 Ack=21451 Win=44032 Len=0"
"165","60.012969200","127.0.0.1","127.0.0.1","OpcUa","193","UA Secure Conversation Message: ActivateSessionRequest"
"166","60.013109500","127.0.0.1","127.0.0.1","TCP","44","53530  >  61449 [ACK] Seq=21451 Ack=709 Win=64768 Len=0"
"167","60.033689700","127.0.0.1","127.0.0.1","OpcUa","140","UA Secure Conversation Message: ActivateSessionResponse"
"168","60.033793400","127.0.0.1","127.0.0.1","TCP","44","61449  >  53530 [ACK] Seq=709 Ack=21547 Win=43776 Len=0"
"169","60.034291500","127.0.0.1","127.0.0.1","OpcUa","190","UA Secure Conversation Message: ReadRequest"
"170","60.034389600","127.0.0.1","127.0.0.1","TCP","44","53530  >  61449 [ACK] Seq=21547 Ack=855 Win=64512 Len=0"
"171","60.063939400","127.0.0.1","127.0.0.1","OpcUa","116","UA Secure Conversation Message: ReadResponse"
"172","60.064043100","127.0.0.1","127.0.0.1","TCP","44","61449  >  53530 [ACK] Seq=855 Ack=21619 Win=43776 Len=0"
"173","60.064565100","127.0.0.1","127.0.0.1","OpcUa","496","UA Secure Conversation Message: ReadRequest"
"174","60.064666800","127.0.0.1","127.0.0.1","TCP","44","53530  >  61449 [ACK] Seq=21619 Ack=1307 Win=64000 Len=0"
"175","60.081299800","127.0.0.1","127.0.0.1","OpcUa","565","UA Secure Conversation Message: ReadResponse"
