"No.","Time","Source","Destination","Protocol","Length","Info"
"388","65.006306","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=10749 Ack=19710 Win=249 Len=0"
"389","65.020715","127.0.0.1","127.0.0.1","OpcUa","142","UA Secure Conversation Message: PublishRequest"
"390","65.020771","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=19710 Ack=10847 Win=173 Len=0"
"391","65.242300","127.0.0.1","127.0.0.1","OpcUa","330","UA Secure Conversation Message: PublishResponse"
"392","65.242352","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=10847 Ack=19996 Win=248 Len=0"
"393","65.257153","127.0.0.1","127.0.0.1","OpcUa","150","UA Secure Conversation Message: PublishRequest"
"394","65.257238","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=19996 Ack=10953 Win=172 Len=0"
"395","65.507875","127.0.0.1","127.0.0.1","OpcUa","208","UA Secure Conversation Message: ReadRequest"
"396","65.507925","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=19996 Ack=11117 Win=172 Len=0"
"397","65.509703","127.0.0.1","127.0.0.1","OpcUa","143","UA Secure Conversation Message: ReadResponse"
"398","65.509749","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=11117 Ack=20095 Win=248 Len=0"
"399","65.584125","127.0.0.1","127.0.0.1","OpcUa","164","UA Secure Conversation Message: WriteRequest"
"400","65.584182","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=20095 Ack=11237 Win=171 Len=0"
"401","65.585501","127.0.0.1","127.0.0.1","OpcUa","108","UA Secure Conversation Message: WriteResponse"
"402","65.585556","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=11237 Ack=20159 Win=248 Len=0"
"403","66.247535","127.0.0.1","127.0.0.1","OpcUa","300","UA Secure Conversation Message: PublishResponse"
"404","66.247600","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=11237 Ack=20415 Win=247 Len=0"
"405","66.262293","127.0.0.1","127.0.0.1","OpcUa","150","UA Secure Conversation Message: PublishRequest"
"406","66.262361","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=20415 Ack=11343 Win=171 Len=0"
"407","66.373559","127.0.0.1","127.0.0.1","OpcUa","164","UA Secure Conversation Message: WriteRequest"
"408","66.373612","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=20415 Ack=11463 Win=171 Len=0"
"409","66.375230","127.0.0.1","127.0.0.1","OpcUa","108","UA Secure Conversation Message: WriteResponse"
"410","66.375268","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=11463 Ack=20479 Win=246 Len=0"
"411","66.746376","127.0.0.1","127.0.0.1","OpcUa","180","UA Secure Conversation Message: PublishResponse"
"412","66.746430","127.0.0.1","127.0.0.1","TCP","44","53271  >  53530 [ACK] Seq=11463 Ack=20615 Win=246 Len=0"
"413","66.761221","127.0.0.1","127.0.0.1","OpcUa","150","UA Secure Conversation Message: PublishRequest"
"414","66.761315","127.0.0.1","127.0.0.1","TCP","44","53530  >  53271 [ACK] Seq=20615 Ack=11569 Win=170 Len=0"
"415","67.058637","127.0.0.1","127.0.0.1","OpcUa","164","UA Secure Conversation Message: WriteRequest"
